scale,selectivity,complexity,query,method,latency_ms,rows,safe_by_rule,error
0.06,0.025,3,q9_ticket_topic_segments,predicate_injection,0.015,0,1,
0.06,0.025,3,q9_ticket_topic_segments,pcqv_no_stats,0.0185,0,1,
0.06,0.025,3,q9_ticket_topic_segments,pcqv_forced,0.0166,0,1,
0.06,0.025,3,q9_ticket_topic_segments,pcqv,0.012,0,1,
0.06,0.025,3,q9_ticket_topic_segments,oracle_order,0.0113,0,1,
0.06,0.025,3,q10_acl_customer_rows,no_policy,0.4177,300,0,
0.06,0.025,3,q10_acl_customer_rows,post_join_filter,0.015,0,1,
0.06,0.025,3,q10_acl_customer_rows,view_barrier,0.0149,0,1,
0.06,0.025,3,q10_acl_customer_rows,oblivious_forced,0.0179,0,1,
0.06,0.025,3,q10_acl_customer_rows,predicate_injection,0.0219,0,1,
0.06,0.025,3,q10_acl_customer_rows,pcqv_no_stats,0.013,0,1,
0.06,0.025,3,q10_acl_customer_rows,pcqv_forced,0.013,0,1,
0.06,0.025,3,q10_acl_customer_rows,pcqv,0.0138,0,1,
0.06,0.025,3,q10_acl_customer_rows,oracle_order,0.0154,0,1,
0.06,0.025,3,q11_order_ticket_bridge,no_policy,9.2277,40,0,
0.06,0.025,3,q11_order_ticket_bridge,post_join_filter,0.0824,0,1,
0.06,0.025,3,q11_order_ticket_bridge,view_barrier,0.0456,0,1,
0.06,0.025,3,q11_order_ticket_bridge,oblivious_forced,0.0648,0,1,
0.06,0.025,3,q11_order_ticket_bridge,predicate_injection,0.0165,0,1,
0.06,0.025,3,q11_order_ticket_bridge,pcqv_no_stats,0.0159,0,1,
0.06,0.025,3,q11_order_ticket_bridge,pcqv_forced,0.0169,0,1,
0.06,0.025,3,q11_order_ticket_bridge,pcqv,0.0232,0,1,
0.06,0.025,3,q11_order_ticket_bridge,oracle_order,0.0187,0,1,
0.06,0.025,3,q12_product_segment_revenue,no_policy,21.5691,27,0,
0.06,0.025,3,q12_product_segment_revenue,post_join_filter,0.0688,0,1,
0.06,0.025,3,q12_product_segment_revenue,view_barrier,0.028,0,1,
0.06,0.025,3,q12_product_segment_revenue,oblivious_forced,0.1842,0,1,
0.06,0.025,3,q12_product_segment_revenue,predicate_injection,0.0181,0,1,
0.06,0.025,3,q12_product_segment_revenue,pcqv_no_stats,0.0187,0,1,
0.06,0.025,3,q12_product_segment_revenue,pcqv_forced,0.0167,0,1,
0.06,0.025,3,q12_product_segment_revenue,pcqv,0.0171,0,1,
0.06,0.025,3,q12_product_segment_revenue,oracle_order,0.0143,0,1,
0.06,0.025,3,q13_order_lineitem_rows,no_policy,0.7942,300,0,
0.06,0.025,3,q13_order_lineitem_rows,post_join_filter,0.096,23,1,
0.06,0.025,3,q13_order_lineitem_rows,view_barrier,0.43,23,1,
0.06,0.025,3,q13_order_lineitem_rows,oblivious_forced,0.0812,23,1,
0.06,0.025,3,q13_order_lineitem_rows,predicate_injection,0.111,23,1,
0.06,0.025,3,q13_order_lineitem_rows,pcqv_no_stats,0.1309,23,1,
0.06,0.025,3,q13_order_lineitem_rows,pcqv_forced,0.1111,23,1,
0.06,0.025,3,q13_order_lineitem_rows,pcqv,0.0847,23,1,
0.06,0.025,3,q13_order_lineitem_rows,oracle_order,0.0989,23,1,
0.06,0.025,3,q14_support_owner_rows,no_policy,0.6216,300,0,
0.06,0.025,3,q14_support_owner_rows,post_join_filter,0.0681,0,1,
0.06,0.025,3,q14_support_owner_rows,view_barrier,0.0249,0,1,
0.06,0.025,3,q14_support_owner_rows,oblivious_forced,0.0691,0,1,
0.06,0.025,3,q14_support_owner_rows,predicate_injection,0.0155,0,1,
0.06,0.025,3,q14_support_owner_rows,pcqv_no_stats,0.0166,0,1,
0.06,0.025,3,q14_support_owner_rows,pcqv_forced,0.0226,0,1,
0.06,0.025,3,q14_support_owner_rows,pcqv,0.1352,0,1,
0.06,0.025,3,q14_support_owner_rows,oracle_order,0.0238,0,1,
0.06,0.025,3,q15_clearance_product_rows,no_policy,3.4979,102,0,
0.06,0.025,3,q15_clearance_product_rows,post_join_filter,0.0815,1,1,
0.06,0.025,3,q15_clearance_product_rows,view_barrier,0.4085,1,1,
0.06,0.025,3,q15_clearance_product_rows,oblivious_forced,0.0708,1,1,
0.06,0.025,3,q15_clearance_product_rows,predicate_injection,0.0601,1,1,
0.06,0.025,3,q15_clearance_product_rows,pcqv_no_stats,0.0568,1,1,
0.06,0.025,3,q15_clearance_product_rows,pcqv_forced,0.0936,1,1,
0.06,0.025,3,q15_clearance_product_rows,pcqv,0.0682,1,1,
0.06,0.025,3,q15_clearance_product_rows,oracle_order,0.058,1,1,
0.06,0.025,3,q16_region_product_mix,no_policy,21.4556,72,0,
0.06,0.025,3,q16_region_product_mix,post_join_filter,0.0224,0,1,
0.06,0.025,3,q16_region_product_mix,view_barrier,0.0442,0,1,
0.06,0.025,3,q16_region_product_mix,oblivious_forced,0.2627,0,1,
0.06,0.025,3,q16_region_product_mix,predicate_injection,0.0183,0,1,
0.06,0.025,3,q16_region_product_mix,pcqv_no_stats,0.0159,0,1,
0.06,0.025,3,q16_region_product_mix,pcqv_forced,0.0145,0,1,
0.06,0.025,3,q16_region_product_mix,pcqv,0.0461,0,1,
0.06,0.025,3,q16_region_product_mix,oracle_order,0.0247,0,1,
0.06,0.025,4,q1_customer_orders,no_policy,2.9469,250,0,
0.06,0.025,4,q1_customer_orders,post_join_filter,0.1497,0,1,
0.06,0.025,4,q1_customer_orders,view_barrier,0.0226,0,1,
0.06,0.025,4,q1_customer_orders,oblivious_forced,0.2653,0,1,
0.06,0.025,4,q1_customer_orders,predicate_injection,0.0163,0,1,
0.06,0.025,4,q1_customer_orders,pcqv_no_stats,0.0154,0,1,
0.06,0.025,4,q1_customer_orders,pcqv_forced,0.0151,0,1,
0.06,0.025,4,q1_customer_orders,pcqv,0.0229,0,1,
0.06,0.025,4,q1_customer_orders,oracle_order,0.0189,0,1,
0.06,0.025,4,q2_revenue_by_product,no_policy,3.6184,16,0,
0.06,0.025,4,q2_revenue_by_product,post_join_filter,0.2206,0,1,
0.06,0.025,4,q2_revenue_by_product,view_barrier,0.038,0,1,
0.06,0.025,4,q2_revenue_by_product,oblivious_forced,0.4439,0,1,
0.06,0.025,4,q2_revenue_by_product,predicate_injection,0.0189,0,1,
0.06,0.025,4,q2_revenue_by_product,pcqv_no_stats,0.0433,0,1,
0.06,0.025,4,q2_revenue_by_product,pcqv_forced,0.0181,0,1,
0.06,0.025,4,q2_revenue_by_product,pcqv,0.0263,0,1,
0.06,0.025,4,q2_revenue_by_product,oracle_order,0.157,0,1,
0.06,0.025,4,q3_support_tickets,no_policy,1.7871,250,0,
0.06,0.025,4,q3_support_tickets,post_join_filter,0.1732,0,1,
0.06,0.025,4,q3_support_tickets,view_barrier,0.0494,0,1,
0.06,0.025,4,q3_support_tickets,oblivious_forced,0.1827,0,1,
0.06,0.025,4,q3_support_tickets,predicate_injection,0.059,0,1,
0.06,0.025,4,q3_support_tickets,pcqv_no_stats,0.0787,0,1,
0.06,0.025,4,q3_support_tickets,pcqv_forced,0.0253,0,1,
0.06,0.025,4,q3_support_tickets,pcqv,0.0425,0,1,
0.06,0.025,4,q3_support_tickets,oracle_order,0.0445,0,1,
0.06,0.025,4,q4_revenue_by_region,no_policy,14.7477,8,0,
0.06,0.025,4,q4_revenue_by_region,post_join_filter,0.7489,0,1,
0.06,0.025,4,q4_revenue_by_region,view_barrier,0.0394,0,1,
0.06,0.025,4,q4_revenue_by_region,oblivious_forced,0.4076,0,1,
0.06,0.025,4,q4_revenue_by_region,predicate_injection,0.0203,0,1,
0.06,0.025,4,q4_revenue_by_region,pcqv_no_stats,0.1399,0,1,
0.06,0.025,4,q4_revenue_by_region,pcqv_forced,0.0189,0,1,
0.06,0.025,4,q4_revenue_by_region,pcqv,0.0539,0,1,
0.06,0.025,4,q4_revenue_by_region,oracle_order,0.0288,0,1,
0.06,0.025,4,q5_high_value_segments,no_policy,4.295,5,0,
0.06,0.025,4,q5_high_value_segments,post_join_filter,1.396,0,1,
0.06,0.025,4,q5_high_value_segments,view_barrier,0.0159,0,1,
0.06,0.025,4,q5_high_value_segments,oblivious_forced,1.4627,0,1,
0.06,0.025,4,q5_high_value_segments,predicate_injection,0.0167,0,1,
0.06,0.025,4,q5_high_value_segments,pcqv_no_stats,0.012,0,1,
0.06,0.025,4,q5_high_value_segments,pcqv_forced,0.0583,0,1,
0.06,0.025,4,q5_high_value_segments,pcqv,0.0121,0,1,
0.06,0.025,4,q5_high_value_segments,oracle_order,1.359,0,1,
0.06,0.025,4,q6_lineitem_product_count,no_policy,11.1898,8,0,
0.06,0.025,4,q6_lineitem_product_count,post_join_filter,0.334,0,1,
0.06,0.025,4,q6_lineitem_product_count,view_barrier,0.0187,0,1,
0.06,0.025,4,q6_lineitem_product_count,oblivious_forced,0.4275,0,1,
0.06,0.025,4,q6_lineitem_product_count,predicate_injection,0.013,0,1,
0.06,0.025,4,q6_lineitem_product_count,pcqv_no_stats,0.0385,0,1,
0.06,0.025,4,q6_lineitem_product_count,pcqv_forced,0.0615,0,1,
0.06,0.025,4,q6_lineitem_product_count,pcqv,0.1025,0,1,
0.06,0.025,4,q6_lineitem_product_count,oracle_order,0.0898,0,1,
0.06,0.025,4,q7_customer_summary,no_policy,1.2797,198,0,
0.06,0.025,4,q7_customer_summary,post_join_filter,0.0664,0,1,
0.06,0.025,4,q7_customer_summary,view_barrier,0.0186,0,1,
0.06,0.025,4,q7_customer_summary,oblivious_forced,0.0629,0,1,
0.06,0.025,4,q7_customer_summary,predicate_injection,0.0127,0,1,
0.06,0.025,4,q7_customer_summary,pcqv_no_stats,0.0152,0,1,
0.06,0.025,4,q7_customer_summary,pcqv_forced,0.0153,0,1,
0.06,0.025,4,q7_customer_summary,pcqv,0.0107,0,1,
0.06,0.025,4,q7_customer_summary,oracle_order,0.1415,0,1,
0.06,0.025,4,q8_sensitive_product_scan,no_policy,1.4644,43,0,
0.06,0.025,4,q8_sensitive_product_scan,post_join_filter,0.3948,1,1,
0.06,0.025,4,q8_sensitive_product_scan,view_barrier,0.4578,1,1,
0.06,0.025,4,q8_sensitive_product_scan,oblivious_forced,0.3428,1,1,
0.06,0.025,4,q8_sensitive_product_scan,predicate_injection,0.055,1,1,
0.06,0.025,4,q8_sensitive_product_scan,pcqv_no_stats,0.043,1,1,
0.06,0.025,4,q8_sensitive_product_scan,pcqv_forced,0.0462,1,1,
0.06,0.025,4,q8_sensitive_product_scan,pcqv,0.0499,1,1,
0.06,0.025,4,q8_sensitive_product_scan,oracle_order,0.0576,1,1,
0.06,0.025,4,q9_ticket_topic_segments,no_policy,4.0331,25,0,
0.06,0.025,4,q9_ticket_topic_segments,post_join_filter,0.0501,0,1,
0.06,0.025,4,q9_ticket_topic_segments,view_barrier,0.0155,0,1,
0.06,0.025,4,q9_ticket_topic_segments,oblivious_forced,0.0599,0,1,
0.06,0.025,4,q9_ticket_topic_segments,predicate_injection,0.0111,0,1,
0.06,0.025,4,q9_ticket_topic_segments,pcqv_no_stats,0.0109,0,1,
0.06,0.025,4,q9_ticket_topic_segments,pcqv_forced,0.0118,0,1,
0.06,0.025,4,q9_ticket_topic_segments,pcqv,0.0136,0,1,
0.06,0.025,4,q9_ticket_topic_segments,oracle_order,0.0123,0,1,
0.06,0.025,4,q10_acl_customer_rows,no_policy,0.4177,300,0,
0.06,0.025,4,q10_acl_customer_rows,post_join_filter,0.0153,0,1,
0.06,0.025,4,q10_acl_customer_rows,view_barrier,0.016,0,1,
0.06,0.025,4,q10_acl_customer_rows,oblivious_forced,0.0136,0,1,
0.06,0.025,4,q10_acl_customer_rows,predicate_injection,0.0135,0,1,
0.06,0.025,4,q10_acl_customer_rows,pcqv_no_stats,0.0127,0,1,
0.06,0.025,4,q10_acl_customer_rows,pcqv_forced,0.0141,0,1,
0.06,0.025,4,q10_acl_customer_rows,pcqv,0.0138,0,1,
0.06,0.025,4,q10_acl_customer_rows,oracle_order,0.0138,0,1,
0.06,0.025,4,q11_order_ticket_bridge,no_policy,9.2277,40,0,
0.06,0.025,4,q11_order_ticket_bridge,post_join_filter,0.0613,0,1,
0.06,0.025,4,q11_order_ticket_bridge,view_barrier,0.026,0,1,
0.06,0.025,4,q11_order_ticket_bridge,oblivious_forced,0.2183,0,1,
0.06,0.025,4,q11_order_ticket_bridge,predicate_injection,0.0162,0,1,
0.06,0.025,4,q11_order_ticket_bridge,pcqv_no_stats,0.0196,0,1,
0.06,0.025,4,q11_order_ticket_bridge,pcqv_forced,0.0585,0,1,
0.06,0.025,4,q11_order_ticket_bridge,pcqv,0.0616,0,1,
0.06,0.025,4,q11_order_ticket_bridge,oracle_order,0.0991,0,1,
0.06,0.025,4,q12_product_segment_revenue,no_policy,21.5691,27,0,
0.06,0.025,4,q12_product_segment_revenue,post_join_filter,0.0753,0,1,
0.06,0.025,4,q12_product_segment_revenue,view_barrier,0.0175,0,1,
0.06,0.025,4,q12_product_segment_revenue,oblivious_forced,0.135,0,1,
0.06,0.025,4,q12_product_segment_revenue,predicate_injection,0.0143,0,1,
0.06,0.025,4,q12_product_segment_revenue,pcqv_no_stats,0.0134,0,1,
0.06,0.025,4,q12_product_segment_revenue,pcqv_forced,0.0166,0,1,
0.06,0.025,4,q12_product_segment_revenue,pcqv,0.0186,0,1,
0.06,0.025,4,q12_product_segment_revenue,oracle_order,0.1298,0,1,
0.06,0.025,4,q13_order_lineitem_rows,no_policy,0.7942,300,0,
0.06,0.025,4,q13_order_lineitem_rows,post_join_filter,0.0524,0,1,
0.06,0.025,4,q13_order_lineitem_rows,view_barrier,0.315,0,1,
0.06,0.025,4,q13_order_lineitem_rows,oblivious_forced,0.0863,0,1,
0.06,0.025,4,q13_order_lineitem_rows,predicate_injection,0.0502,0,1,
0.06,0.025,4,q13_order_lineitem_rows,pcqv_no_stats,0.0645,0,1,
0.06,0.025,4,q13_order_lineitem_rows,pcqv_forced,0.0345,0,1,
0.06,0.025,4,q13_order_lineitem_rows,pcqv,0.0557,0,1,
0.06,0.025,4,q13_order_lineitem_rows,oracle_order,0.0612,0,1,
0.06,0.025,4,q14_support_owner_rows,no_policy,0.6216,300,0,
0.06,0.025,4,q14_support_owner_rows,post_join_filter,0.2103,0,1,
0.06,0.025,4,q14_support_owner_rows,view_barrier,0.024,0,1,
0.06,0.025,4,q14_support_owner_rows,oblivious_forced,0.0843,0,1,
0.06,0.025,4,q14_support_owner_rows,predicate_injection,0.021,0,1,
0.06,0.025,4,q14_support_owner_rows,pcqv_no_stats,0.0224,0,1,
0.06,0.025,4,q14_support_owner_rows,pcqv_forced,0.0185,0,1,
0.06,0.025,4,q14_support_owner_rows,pcqv,0.1709,0,1,
0.06,0.025,4,q14_support_owner_rows,oracle_order,0.0224,0,1,
0.06,0.025,4,q15_clearance_product_rows,no_policy,3.4979,102,0,
0.06,0.025,4,q15_clearance_product_rows,post_join_filter,0.0946,1,1,
0.06,0.025,4,q15_clearance_product_rows,view_barrier,0.7347,1,1,
0.06,0.025,4,q15_clearance_product_rows,oblivious_forced,0.1423,1,1,
0.06,0.025,4,q15_clearance_product_rows,predicate_injection,0.0636,1,1,
0.06,0.025,4,q15_clearance_product_rows,pcqv_no_stats,0.0658,1,1,
0.06,0.025,4,q15_clearance_product_rows,pcqv_forced,0.0658,1,1,
0.06,0.025,4,q15_clearance_product_rows,pcqv,0.0691,1,1,
0.06,0.025,4,q15_clearance_product_rows,oracle_order,0.1235,1,1,
0.06,0.025,4,q16_region_product_mix,no_policy,21.4556,72,0,
0.06,0.025,4,q16_region_product_mix,post_join_filter,0.0389,0,1,
0.06,0.025,4,q16_region_product_mix,view_barrier,0.0262,0,1,
0.06,0.025,4,q16_region_product_mix,oblivious_forced,0.0391,0,1,
0.06,0.025,4,q16_region_product_mix,predicate_injection,0.0275,0,1,
0.06,0.025,4,q16_region_product_mix,pcqv_no_stats,0.0245,0,1,
0.06,0.025,4,q16_region_product_mix,pcqv_forced,0.0247,0,1,
0.06,0.025,4,q16_region_product_mix,pcqv,0.0253,0,1,
0.06,0.025,4,q16_region_product_mix,oracle_order,0.2563,0,1,
0.06,0.025,5,q1_customer_orders,no_policy,2.9469,250,0,
0.06,0.025,5,q1_customer_orders,post_join_filter,0.2214,0,1,
0.06,0.025,5,q1_customer_orders,view_barrier,0.1858,0,1,
0.06,0.025,5,q1_customer_orders,oblivious_forced,0.3009,0,1,
0.06,0.025,5,q1_customer_orders,predicate_injection,0.1296,0,1,
0.06,0.025,5,q1_customer_orders,pcqv_no_stats,0.0881,0,1,
0.06,0.025,5,q1_customer_orders,pcqv_forced,0.077,0,1,
0.06,0.025,5,q1_customer_orders,pcqv,0.0865,0,1,
0.06,0.025,5,q1_customer_orders,oracle_order,0.0627,0,1,
0.06,0.025,5,q2_revenue_by_product,no_policy,3.6184,16,0,
0.06,0.025,5,q2_revenue_by_product,post_join_filter,0.2127,0,1,
0.06,0.025,5,q2_revenue_by_product,view_barrier,0.0201,0,1,
0.06,0.025,5,q2_revenue_by_product,oblivious_forced,0.3614,0,1,
0.06,0.025,5,q2_revenue_by_product,predicate_injection,0.0159,0,1,
0.06,0.025,5,q2_revenue_by_product,pcqv_no_stats,0.0156,0,1,
0.06,0.025,5,q2_revenue_by_product,pcqv_forced,0.0164,0,1,
0.06,0.025,5,q2_revenue_by_product,pcqv,0.0157,0,1,
0.06,0.025,5,q2_revenue_by_product,oracle_order,0.017,0,1,
0.06,0.025,5,q3_support_tickets,no_policy,1.7871,250,0,
0.06,0.025,5,q3_support_tickets,post_join_filter,0.0507,0,1,
0.06,0.025,5,q3_support_tickets,view_barrier,0.0467,0,1,
0.06,0.025,5,q3_support_tickets,oblivious_forced,0.0499,0,1,
0.06,0.025,5,q3_support_tickets,predicate_injection,0.0428,0,1,
0.06,0.025,5,q3_support_tickets,pcqv_no_stats,0.0547,0,1,
0.06,0.025,5,q3_support_tickets,pcqv_forced,0.0387,0,1,
0.06,0.025,5,q3_support_tickets,pcqv,0.0549,0,1,
0.06,0.025,5,q3_support_tickets,oracle_order,0.0425,0,1,
0.06,0.025,5,q4_revenue_by_region,no_policy,14.7477,8,0,
0.06,0.025,5,q4_revenue_by_region,post_join_filter,0.1985,0,1,
0.06,0.025,5,q4_revenue_by_region,view_barrier,0.0492,0,1,
0.06,0.025,5,q4_revenue_by_region,oblivious_forced,0.2796,0,1,
0.06,0.025,5,q4_revenue_by_region,predicate_injection,0.0532,0,1,
0.06,0.025,5,q4_revenue_by_region,pcqv_no_stats,0.067,0,1,
0.06,0.025,5,q4_revenue_by_region,pcqv_forced,0.0636,0,1,
0.06,0.025,5,q4_revenue_by_region,pcqv,0.0635,0,1,
0.06,0.025,5,q4_revenue_by_region,oracle_order,0.0498,0,1,
0.06,0.025,5,q5_high_value_segments,no_policy,4.295,5,0,
0.06,0.025,5,q5_high_value_segments,post_join_filter,1.4618,0,1,
0.06,0.025,5,q5_high_value_segments,view_barrier,0.0449,0,1,
0.06,0.025,5,q5_high_value_segments,oblivious_forced,1.3419,0,1,
0.06,0.025,5,q5_high_value_segments,predicate_injection,1.438,0,1,
0.06,0.025,5,q5_high_value_segments,pcqv_no_stats,0.0916,0,1,
0.06,0.025,5,q5_high_value_segments,pcqv_forced,1.3326,0,1,
0.06,0.025,5,q5_high_value_segments,pcqv,1.3057,0,1,
0.06,0.025,5,q5_high_value_segments,oracle_order,1.3862,0,1,
0.06,0.025,5,q6_lineitem_product_count,no_policy,11.1898,8,0,
0.06,0.025,5,q6_lineitem_product_count,post_join_filter,0.2995,0,1,
0.06,0.025,5,q6_lineitem_product_count,view_barrier,0.8542,0,1,
0.06,0.025,5,q6_lineitem_product_count,oblivious_forced,0.4073,0,1,
0.06,0.025,5,q6_lineitem_product_count,predicate_injection,0.0569,0,1,
0.06,0.025,5,q6_lineitem_product_count,pcqv_no_stats,0.0496,0,1,
0.06,0.025,5,q6_lineitem_product_count,pcqv_forced,0.1613,0,1,
0.06,0.025,5,q6_lineitem_product_count,pcqv,0.0646,0,1,
0.06,0.025,5,q6_lineitem_product_count,oracle_order,0.1389,0,1,
0.06,0.025,5,q7_customer_summary,no_policy,1.2797,198,0,
0.06,0.025,5,q7_customer_summary,post_join_filter,0.1228,0,1,
0.06,0.025,5,q7_customer_summary,view_barrier,0.1308,0,1,
0.06,0.025,5,q7_customer_summary,oblivious_forced,0.0839,0,1,
0.06,0.025,5,q7_customer_summary,predicate_injection,0.2493,0,1,
0.06,0.025,5,q7_customer_summary,pcqv_no_stats,0.045,0,1,
0.06,0.025,5,q7_customer_summary,pcqv_forced,0.0339,0,1,
0.06,0.025,5,q7_customer_summary,pcqv,0.0457,0,1,
0.06,0.025,5,q7_customer_summary,oracle_order,0.0546,0,1,
0.06,0.025,5,q8_sensitive_product_scan,no_policy,1.4644,43,0,
0.06,0.025,5,q8_sensitive_product_scan,post_join_filter,0.303,1,1,
0.06,0.025,5,q8_sensitive_product_scan,view_barrier,0.4809,1,1,
0.06,0.025,5,q8_sensitive_product_scan,oblivious_forced,0.3132,1,1,
0.06,0.025,5,q8_sensitive_product_scan,predicate_injection,0.0424,1,1,
0.06,0.025,5,q8_sensitive_product_scan,pcqv_no_stats,0.0755,1,1,
0.06,0.025,5,q8_sensitive_product_scan,pcqv_forced,0.1209,1,1,
0.06,0.025,5,q8_sensitive_product_scan,pcqv,0.0686,1,1,
0.06,0.025,5,q8_sensitive_product_scan,oracle_order,0.1619,1,1,
0.06,0.025,5,q9_ticket_topic_segments,no_policy,4.0331,25,0,
0.06,0.025,5,q9_ticket_topic_segments,post_join_filter,0.1188,0,1,
0.06,0.025,5,q9_ticket_topic_segments,view_barrier,0.1423,0,1,
0.06,0.025,5,q9_ticket_topic_segments,oblivious_forced,0.128,0,1,
0.06,0.025,5,q9_ticket_topic_segments,predicate_injection,0.1891,0,1,
0.06,0.025,5,q9_ticket_topic_segments,pcqv_no_stats,0.0442,0,1,
0.06,0.025,5,q9_ticket_topic_segments,pcqv_forced,0.0532,0,1,
0.06,0.025,5,q9_ticket_topic_segments,pcqv,0.1025,0,1,
0.06,0.025,5,q9_ticket_topic_segments,oracle_order,0.0737,0,1,
0.06,0.025,5,q10_acl_customer_rows,no_policy,0.4177,300,0,
0.06,0.025,5,q10_acl_customer_rows,post_join_filter,0.2307,0,1,
0.06,0.025,5,q10_acl_customer_rows,view_barrier,0.2344,0,1,
0.06,0.025,5,q10_acl_customer_rows,oblivious_forced,0.0661,0,1,
0.06,0.025,5,q10_acl_customer_rows,predicate_injection,0.0682,0,1,
0.06,0.025,5,q10_acl_customer_rows,pcqv_no_stats,0.098,0,1,
0.06,0.025,5,q10_acl_customer_rows,pcqv_forced,0.0696,0,1,
0.06,0.025,5,q10_acl_customer_rows,pcqv,0.0658,0,1,
0.06,0.025,5,q10_acl_customer_rows,oracle_order,0.0599,0,1,
0.06,0.025,5,q11_order_ticket_bridge,no_policy,9.2277,40,0,
0.06,0.025,5,q11_order_ticket_bridge,post_join_filter,0.1474,0,1,
0.06,0.025,5,q11_order_ticket_bridge,view_barrier,0.1319,0,1,
0.06,0.025,5,q11_order_ticket_bridge,oblivious_forced,0.1228,0,1,
0.06,0.025,5,q11_order_ticket_bridge,predicate_injection,0.0784,0,1,
0.06,0.025,5,q11_order_ticket_bridge,pcqv_no_stats,0.2344,0,1,
0.06,0.025,5,q11_order_ticket_bridge,pcqv_forced,0.0646,0,1,
0.06,0.025,5,q11_order_ticket_bridge,pcqv,0.0533,0,1,
0.06,0.025,5,q11_order_ticket_bridge,oracle_order,0.0583,0,1,
0.06,0.025,5,q12_product_segment_revenue,no_policy,21.5691,27,0,
0.06,0.025,5,q12_product_segment_revenue,post_join_filter,0.0652,0,1,
0.06,0.025,5,q12_product_segment_revenue,view_barrier,0.6567,0,1,
0.06,0.025,5,q12_product_segment_revenue,oblivious_forced,0.06,0,1,
0.06,0.025,5,q12_product_segment_revenue,predicate_injection,0.0564,0,1,
0.06,0.025,5,q12_product_segment_revenue,pcqv_no_stats,0.0946,0,1,
0.06,0.025,5,q12_product_segment_revenue,pcqv_forced,0.0557,0,1,
0.06,0.025,5,q12_product_segment_revenue,pcqv,0.0513,0,1,
0.06,0.025,5,q12_product_segment_revenue,oracle_order,0.0933,0,1,
0.06,0.025,5,q13_order_lineitem_rows,no_policy,0.7942,300,0,
0.06,0.025,5,q13_order_lineitem_rows,post_join_filter,0.0625,0,1,
0.06,0.025,5,q13_order_lineitem_rows,view_barrier,0.0888,0,1,
0.06,0.025,5,q13_order_lineitem_rows,oblivious_forced,0.0319,0,1,
0.06,0.025,5,q13_order_lineitem_rows,predicate_injection,0.0268,0,1,
0.06,0.025,5,q13_order_lineitem_rows,pcqv_no_stats,0.0662,0,1,
0.06,0.025,5,q13_order_lineitem_rows,pcqv_forced,0.051,0,1,
0.06,0.025,5,q13_order_lineitem_rows,pcqv,0.0264,0,1,
0.06,0.025,5,q13_order_lineitem_rows,oracle_order,0.1355,0,1,
0.06,0.025,5,q14_support_owner_rows,no_policy,0.6216,300,0,
0.06,0.025,5,q14_support_owner_rows,post_join_filter,0.1647,0,1,
0.06,0.025,5,q14_support_owner_rows,view_barrier,0.0587,0,1,
0.06,0.025,5,q14_support_owner_rows,oblivious_forced,0.071,0,1,
0.06,0.025,5,q14_support_owner_rows,predicate_injection,0.0644,0,1,
0.06,0.025,5,q14_support_owner_rows,pcqv_no_stats,0.0722,0,1,
0.06,0.025,5,q14_support_owner_rows,pcqv_forced,0.051,0,1,
0.06,0.025,5,q14_support_owner_rows,pcqv,0.0542,0,1,
0.06,0.025,5,q14_support_owner_rows,oracle_order,0.0535,0,1,
0.06,0.025,5,q15_clearance_product_rows,no_policy,3.4979,102,0,
0.06,0.025,5,q15_clearance_product_rows,post_join_filter,0.1693,1,1,
0.06,0.025,5,q15_clearance_product_rows,view_barrier,0.5087,1,1,
0.06,0.025,5,q15_clearance_product_rows,oblivious_forced,0.0581,1,1,
0.06,0.025,5,q15_clearance_product_rows,predicate_injection,0.079,1,1,
0.06,0.025,5,q15_clearance_product_rows,pcqv_no_stats,0.0545,1,1,
0.06,0.025,5,q15_clearance_product_rows,pcqv_forced,0.2769,1,1,
0.06,0.025,5,q15_clearance_product_rows,pcqv,0.0591,1,1,
0.06,0.025,5,q15_clearance_product_rows,oracle_order,0.056,1,1,
0.06,0.025,5,q16_region_product_mix,no_policy,21.4556,72,0,
0.06,0.025,5,q16_region_product_mix,post_join_filter,0.0304,0,1,
0.06,0.025,5,q16_region_product_mix,view_barrier,0.5976,0,1,
0.06,0.025,5,q16_region_product_mix,oblivious_forced,0.0582,0,1,
0.06,0.025,5,q16_region_product_mix,predicate_injection,0.0457,0,1,
0.06,0.025,5,q16_region_product_mix,pcqv_no_stats,0.0439,0,1,
0.06,0.025,5,q16_region_product_mix,pcqv_forced,0.0741,0,1,
0.06,0.025,5,q16_region_product_mix,pcqv,0.0557,0,1,
0.06,0.025,5,q16_region_product_mix,oracle_order,0.1237,0,1,
0.06,0.025,6,q1_customer_orders,no_policy,2.9469,250,0,
0.06,0.025,6,q1_customer_orders,post_join_filter,0.353,0,1,
0.06,0.025,6,q1_customer_orders,view_barrier,0.1625,0,1,
0.06,0.025,6,q1_customer_orders,oblivious_forced,0.2632,0,1,
0.06,0.025,6,q1_customer_orders,predicate_injection,0.0618,0,1,
0.06,0.025,6,q1_customer_orders,pcqv_no_stats,0.0499,0,1,
0.06,0.025,6,q1_customer_orders,pcqv_forced,0.0746,0,1,
