seed,case,query,kind,tables,selectivity,complexity,method,declared_safe,equivalent,symmetric_difference_count,policy_violation_count,error
303,9,fz009,aggregate,lineitem+orders+products,0.1,4,mut_drop_cross_guard,0,0,6,3,
303,9,fz009,aggregate,lineitem+orders+products,0.1,4,mut_drop_acl,0,1,0,0,
303,9,fz009,aggregate,lineitem+orders+products,0.1,4,mut_no_group_guard,0,1,0,0,
303,10,fz010,aggregate,customers+orders,0.1,2,post_join_filter,1,1,0,0,
303,10,fz010,aggregate,customers+orders,0.1,2,view_barrier,1,1,0,0,
303,10,fz010,aggregate,customers+orders,0.1,2,predicate_injection,1,1,0,0,
303,10,fz010,aggregate,customers+orders,0.1,2,pcqv_forced,1,1,0,0,
303,10,fz010,aggregate,customers+orders,0.1,2,pcqv,1,1,0,0,
303,10,fz010,aggregate,customers+orders,0.1,2,oracle_order,1,1,0,0,
303,10,fz010,aggregate,customers+orders,0.1,2,unsafe_late_aggregate,0,0,11,8,
303,10,fz010,aggregate,customers+orders,0.1,2,mut_no_mask,0,1,0,0,
303,10,fz010,aggregate,customers+orders,0.1,2,mut_drop_tenant,0,0,6,3,
303,10,fz010,aggregate,customers+orders,0.1,2,mut_drop_purpose,0,1,0,0,
303,10,fz010,aggregate,customers+orders,0.1,2,mut_drop_clearance,0,0,2,1,
303,10,fz010,aggregate,customers+orders,0.1,2,mut_drop_region,0,0,5,5,
303,10,fz010,aggregate,customers+orders,0.1,2,mut_drop_cross_guard,0,1,0,0,
303,10,fz010,aggregate,customers+orders,0.1,2,mut_drop_acl,0,1,0,0,
303,10,fz010,aggregate,customers+orders,0.1,2,mut_no_group_guard,0,1,0,0,
303,11,fz011,aggregate,tickets+customers+orders,0.5,4,post_join_filter,1,1,0,0,
303,11,fz011,aggregate,tickets+customers+orders,0.5,4,view_barrier,1,1,0,0,
303,11,fz011,aggregate,tickets+customers+orders,0.5,4,predicate_injection,1,1,0,0,
303,11,fz011,aggregate,tickets+customers+orders,0.5,4,pcqv_forced,1,1,0,0,
303,11,fz011,aggregate,tickets+customers+orders,0.5,4,pcqv,1,1,0,0,
303,11,fz011,aggregate,tickets+customers+orders,0.5,4,oracle_order,1,1,0,0,
303,11,fz011,aggregate,tickets+customers+orders,0.5,4,unsafe_late_aggregate,0,0,42,24,
303,11,fz011,aggregate,tickets+customers+orders,0.5,4,mut_no_mask,0,1,0,0,
303,11,fz011,aggregate,tickets+customers+orders,0.5,4,mut_drop_tenant,0,0,36,18,
303,11,fz011,aggregate,tickets+customers+orders,0.5,4,mut_drop_purpose,0,0,36,18,
303,11,fz011,aggregate,tickets+customers+orders,0.5,4,mut_drop_clearance,0,0,10,5,
303,11,fz011,aggregate,tickets+customers+orders,0.5,4,mut_drop_region,0,1,0,0,
303,11,fz011,aggregate,tickets+customers+orders,0.5,4,mut_drop_cross_guard,0,1,0,0,
303,11,fz011,aggregate,tickets+customers+orders,0.5,4,mut_drop_acl,0,1,0,0,
303,11,fz011,aggregate,tickets+customers+orders,0.5,4,mut_no_group_guard,0,1,0,0,
303,12,fz012,rows,customers,0.1,6,post_join_filter,1,1,0,0,
303,12,fz012,rows,customers,0.1,6,view_barrier,1,1,0,0,
303,12,fz012,rows,customers,0.1,6,predicate_injection,1,1,0,0,
303,12,fz012,rows,customers,0.1,6,pcqv_forced,1,1,0,0,
303,12,fz012,rows,customers,0.1,6,pcqv,1,1,0,0,
303,12,fz012,rows,customers,0.1,6,oracle_order,1,1,0,0,
303,12,fz012,rows,customers,0.1,6,unsafe_late_aggregate,0,1,0,0,
303,12,fz012,rows,customers,0.1,6,mut_no_mask,0,0,18,9,
303,12,fz012,rows,customers,0.1,6,mut_drop_tenant,0,0,205,188,
303,12,fz012,rows,customers,0.1,6,mut_drop_purpose,0,1,0,0,
303,12,fz012,rows,customers,0.1,6,mut_drop_clearance,0,0,3,3,
303,12,fz012,rows,customers,0.1,6,mut_drop_region,0,1,0,0,
303,12,fz012,rows,customers,0.1,6,mut_drop_cross_guard,0,1,0,0,
303,12,fz012,rows,customers,0.1,6,mut_drop_acl,0,0,80,80,
303,12,fz012,rows,customers,0.1,6,mut_no_group_guard,0,1,0,0,
303,13,fz013,aggregate,tickets+customers,0.05,6,post_join_filter,1,1,0,0,
303,13,fz013,aggregate,tickets+customers,0.05,6,view_barrier,1,1,0,0,
303,13,fz013,aggregate,tickets+customers,0.05,6,predicate_injection,1,1,0,0,
303,13,fz013,aggregate,tickets+customers,0.05,6,pcqv_forced,1,1,0,0,
303,13,fz013,aggregate,tickets+customers,0.05,6,pcqv,1,1,0,0,
303,13,fz013,aggregate,tickets+customers,0.05,6,oracle_order,1,1,0,0,
303,13,fz013,aggregate,tickets+customers,0.05,6,unsafe_late_aggregate,0,0,40,40,
303,13,fz013,aggregate,tickets+customers,0.05,6,mut_no_mask,0,1,0,0,
303,13,fz013,aggregate,tickets+customers,0.05,6,mut_drop_tenant,0,0,10,10,
303,13,fz013,aggregate,tickets+customers,0.05,6,mut_drop_purpose,0,1,0,0,
303,13,fz013,aggregate,tickets+customers,0.05,6,mut_drop_clearance,0,1,0,0,
303,13,fz013,aggregate,tickets+customers,0.05,6,mut_drop_region,0,1,0,0,
303,13,fz013,aggregate,tickets+customers,0.05,6,mut_drop_cross_guard,0,1,0,0,
303,13,fz013,aggregate,tickets+customers,0.05,6,mut_drop_acl,0,0,1,1,
303,13,fz013,aggregate,tickets+customers,0.05,6,mut_no_group_guard,0,0,6,6,
303,14,fz014,rows,orders,0.025,1,post_join_filter,1,1,0,0,
303,14,fz014,rows,orders,0.025,1,view_barrier,1,1,0,0,
303,14,fz014,rows,orders,0.025,1,predicate_injection,1,1,0,0,
303,14,fz014,rows,orders,0.025,1,pcqv_forced,1,1,0,0,
303,14,fz014,rows,orders,0.025,1,pcqv,1,1,0,0,
303,14,fz014,rows,orders,0.025,1,oracle_order,1,1,0,0,
303,14,fz014,rows,orders,0.025,1,unsafe_late_aggregate,0,1,0,0,
303,14,fz014,rows,orders,0.025,1,mut_no_mask,0,1,0,0,
303,14,fz014,rows,orders,0.025,1,mut_drop_tenant,0,0,253,196,
303,14,fz014,rows,orders,0.025,1,mut_drop_purpose,0,1,0,0,
303,14,fz014,rows,orders,0.025,1,mut_drop_clearance,0,1,0,0,
303,14,fz014,rows,orders,0.025,1,mut_drop_region,0,1,0,0,
303,14,fz014,rows,orders,0.025,1,mut_drop_cross_guard,0,1,0,0,
303,14,fz014,rows,orders,0.025,1,mut_drop_acl,0,1,0,0,
303,14,fz014,rows,orders,0.025,1,mut_no_group_guard,0,1,0,0,
303,15,fz015,aggregate,lineitem+products,0.25,4,post_join_filter,1,1,0,0,
303,15,fz015,aggregate,lineitem+products,0.25,4,view_barrier,1,1,0,0,
303,15,fz015,aggregate,lineitem+products,0.25,4,predicate_injection,1,1,0,0,
303,15,fz015,aggregate,lineitem+products,0.25,4,pcqv_forced,1,1,0,0,
303,15,fz015,aggregate,lineitem+products,0.25,4,pcqv,1,1,0,0,
303,15,fz015,aggregate,lineitem+products,0.25,4,oracle_order,1,1,0,0,
303,15,fz015,aggregate,lineitem+products,0.25,4,unsafe_late_aggregate,0,0,18,9,
303,15,fz015,aggregate,lineitem+products,0.25,4,mut_no_mask,0,1,0,0,
303,15,fz015,aggregate,lineitem+products,0.25,4,mut_drop_tenant,0,0,18,9,
303,15,fz015,aggregate,lineitem+products,0.25,4,mut_drop_purpose,0,1,0,0,
303,15,fz015,aggregate,lineitem+products,0.25,4,mut_drop_clearance,0,0,14,7,
303,15,fz015,aggregate,lineitem+products,0.25,4,mut_drop_region,0,1,0,0,
303,15,fz015,aggregate,lineitem+products,0.25,4,mut_drop_cross_guard,0,0,18,9,
303,15,fz015,aggregate,lineitem+products,0.25,4,mut_drop_acl,0,1,0,0,
303,15,fz015,aggregate,lineitem+products,0.25,4,mut_no_group_guard,0,1,0,0,
303,16,fz016,rows,lineitem,0.25,3,post_join_filter,1,1,0,0,
303,16,fz016,rows,lineitem,0.25,3,view_barrier,1,1,0,0,
303,16,fz016,rows,lineitem,0.25,3,predicate_injection,1,1,0,0,
303,16,fz016,rows,lineitem,0.25,3,pcqv_forced,1,1,0,0,
303,16,fz016,rows,lineitem,0.25,3,pcqv,1,1,0,0,
303,16,fz016,rows,lineitem,0.25,3,oracle_order,1,1,0,0,
303,16,fz016,rows,lineitem,0.25,3,unsafe_late_aggregate,0,1,0,0,
303,16,fz016,rows,lineitem,0.25,3,mut_no_mask,0,1,0,0,
303,16,fz016,rows,lineitem,0.25,3,mut_drop_tenant,0,0,286,143,
303,16,fz016,rows,lineitem,0.25,3,mut_drop_purpose,0,1,0,0,
303,16,fz016,rows,lineitem,0.25,3,mut_drop_clearance,0,1,0,0,
303,16,fz016,rows,lineitem,0.25,3,mut_drop_region,0,1,0,0,
303,16,fz016,rows,lineitem,0.25,3,mut_drop_cross_guard,0,1,0,0,
303,16,fz016,rows,lineitem,0.25,3,mut_drop_acl,0,1,0,0,
303,16,fz016,rows,lineitem,0.25,3,mut_no_group_guard,0,1,0,0,
303,17,fz017,rows,customers,0.025,3,post_join_filter,1,1,0,0,
303,17,fz017,rows,customers,0.025,3,view_barrier,1,1,0,0,
303,17,fz017,rows,customers,0.025,3,predicate_injection,1,1,0,0,
303,17,fz017,rows,customers,0.025,3,pcqv_forced,1,1,0,0,
303,17,fz017,rows,customers,0.025,3,pcqv,1,1,0,0,
303,17,fz017,rows,customers,0.025,3,oracle_order,1,1,0,0,
303,17,fz017,rows,customers,0.025,3,unsafe_late_aggregate,0,1,0,0,
303,17,fz017,rows,customers,0.025,3,mut_no_mask,0,1,0,0,
303,17,fz017,rows,customers,0.025,3,mut_drop_tenant,0,0,139,139,
303,17,fz017,rows,customers,0.025,3,mut_drop_purpose,0,1,0,0,
303,17,fz017,rows,customers,0.025,3,mut_drop_clearance,0,1,0,0,
303,17,fz017,rows,customers,0.025,3,mut_drop_region,0,0,29,29,
303,17,fz017,rows,customers,0.025,3,mut_drop_cross_guard,0,1,0,0,
303,17,fz017,rows,customers,0.025,3,mut_drop_acl,0,1,0,0,
303,17,fz017,rows,customers,0.025,3,mut_no_group_guard,0,1,0,0,
303,18,fz018,rows,customers+orders,0.1,5,post_join_filter,1,1,0,0,
303,18,fz018,rows,customers+orders,0.1,5,view_barrier,1,1,0,0,
303,18,fz018,rows,customers+orders,0.1,5,predicate_injection,1,1,0,0,
303,18,fz018,rows,customers+orders,0.1,5,pcqv_forced,1,1,0,0,
303,18,fz018,rows,customers+orders,0.1,5,pcqv,1,1,0,0,
303,18,fz018,rows,customers+orders,0.1,5,oracle_order,1,1,0,0,
303,18,fz018,rows,customers+orders,0.1,5,unsafe_late_aggregate,0,1,0,0,
303,18,fz018,rows,customers+orders,0.1,5,mut_no_mask,0,0,52,26,
303,18,fz018,rows,customers+orders,0.1,5,mut_drop_tenant,0,0,212,193,
303,18,fz018,rows,customers+orders,0.1,5,mut_drop_purpose,0,0,70,70,
303,18,fz018,rows,customers+orders,0.1,5,mut_drop_clearance,0,0,2,2,
303,18,fz018,rows,customers+orders,0.1,5,mut_drop_region,0,1,0,0,
303,18,fz018,rows,customers+orders,0.1,5,mut_drop_cross_guard,0,0,6,6,
303,18,fz018,rows,customers+orders,0.1,5,mut_drop_acl,0,1,0,0,
303,18,fz018,rows,customers+orders,0.1,5,mut_no_group_guard,0,1,0,0,
303,19,fz019,aggregate,tickets+customers+orders,0.1,3,post_join_filter,1,1,0,0,
303,19,fz019,aggregate,tickets+customers+orders,0.1,3,view_barrier,1,1,0,0,
303,19,fz019,aggregate,tickets+customers+orders,0.1,3,predicate_injection,1,1,0,0,
303,19,fz019,aggregate,tickets+customers+orders,0.1,3,pcqv_forced,1,1,0,0,
303,19,fz019,aggregate,tickets+customers+orders,0.1,3,pcqv,1,1,0,0,
303,19,fz019,aggregate,tickets+customers+orders,0.1,3,oracle_order,1,1,0,0,
303,19,fz019,aggregate,tickets+customers+orders,0.1,3,unsafe_late_aggregate,0,0,50,40,
303,19,fz019,aggregate,tickets+customers+orders,0.1,3,mut_no_mask,0,1,0,0,
303,19,fz019,aggregate,tickets+customers+orders,0.1,3,mut_drop_tenant,0,0,25,15,
303,19,fz019,aggregate,tickets+customers+orders,0.1,3,mut_drop_purpose,0,0,21,11,
303,19,fz019,aggregate,tickets+customers+orders,0.1,3,mut_drop_clearance,0,0,4,2,
303,19,fz019,aggregate,tickets+customers+orders,0.1,3,mut_drop_region,0,0,20,20,
303,19,fz019,aggregate,tickets+customers+orders,0.1,3,mut_drop_cross_guard,0,1,0,0,
303,19,fz019,aggregate,tickets+customers+orders,0.1,3,mut_drop_acl,0,1,0,0,
303,19,fz019,aggregate,tickets+customers+orders,0.1,3,mut_no_group_guard,0,1,0,0,
303,20,fz020,rows,orders+lineitem+products,0.5,6,post_join_filter,1,1,0,0,
303,20,fz020,rows,orders+lineitem+products,0.5,6,view_barrier,1,1,0,0,
303,20,fz020,rows,orders+lineitem+products,0.5,6,predicate_injection,1,1,0,0,
303,20,fz020,rows,orders+lineitem+products,0.5,6,pcqv_forced,1,1,0,0,
303,20,fz020,rows,orders+lineitem+products,0.5,6,pcqv,1,1,0,0,
303,20,fz020,rows,orders+lineitem+products,0.5,6,oracle_order,1,1,0,0,
303,20,fz020,rows,orders+lineitem+products,0.5,6,unsafe_late_aggregate,0,1,0,0,
303,20,fz020,rows,orders+lineitem+products,0.5,6,mut_no_mask,0,1,0,0,
303,20,fz020,rows,orders+lineitem+products,0.5,6,mut_drop_tenant,0,0,194,97,
303,20,fz020,rows,orders+lineitem+products,0.5,6,mut_drop_purpose,0,0,284,142,
303,20,fz020,rows,orders+lineitem+products,0.5,6,mut_drop_clearance,0,1,0,0,
303,20,fz020,rows,orders+lineitem+products,0.5,6,mut_drop_region,0,1,0,0,
303,20,fz020,rows,orders+lineitem+products,0.5,6,mut_drop_cross_guard,0,0,78,39,
303,20,fz020,rows,orders+lineitem+products,0.5,6,mut_drop_acl,0,1,0,0,
303,20,fz020,rows,orders+lineitem+products,0.5,6,mut_no_group_guard,0,1,0,0,
303,21,fz021,rows,customers+orders,0.25,2,post_join_filter,1,1,0,0,
303,21,fz021,rows,customers+orders,0.25,2,view_barrier,1,1,0,0,
303,21,fz021,rows,customers+orders,0.25,2,predicate_injection,1,1,0,0,
303,21,fz021,rows,customers+orders,0.25,2,pcqv_forced,1,1,0,0,
303,21,fz021,rows,customers+orders,0.25,2,pcqv,1,1,0,0,
303,21,fz021,rows,customers+orders,0.25,2,oracle_order,1,1,0,0,
303,21,fz021,rows,customers+orders,0.25,2,unsafe_late_aggregate,0,1,0,0,
303,21,fz021,rows,customers+orders,0.25,2,mut_no_mask,0,0,400,200,
303,21,fz021,rows,customers+orders,0.25,2,mut_drop_tenant,0,0,252,126,
303,21,fz021,rows,customers+orders,0.25,2,mut_drop_purpose,0,1,0,0,
303,21,fz021,rows,customers+orders,0.25,2,mut_drop_clearance,0,0,42,21,
303,21,fz021,rows,customers+orders,0.25,2,mut_drop_region,0,0,182,91,
303,21,fz021,rows,customers+orders,0.25,2,mut_drop_cross_guard,0,1,0,0,
303,21,fz021,rows,customers+orders,0.25,2,mut_drop_acl,0,1,0,0,
303,21,fz021,rows,customers+orders,0.25,2,mut_no_group_guard,0,1,0,0,
303,22,fz022,rows,lineitem,0.5,1,post_join_filter,1,1,0,0,
303,22,fz022,rows,lineitem,0.5,1,view_barrier,1,1,0,0,
303,22,fz022,rows,lineitem,0.5,1,predicate_injection,1,1,0,0,
303,22,fz022,rows,lineitem,0.5,1,pcqv_forced,1,1,0,0,
303,22,fz022,rows,lineitem,0.5,1,pcqv,1,1,0,0,
303,22,fz022,rows,lineitem,0.5,1,oracle_order,1,1,0,0,
303,22,fz022,rows,lineitem,0.5,1,unsafe_late_aggregate,0,1,0,0,
303,22,fz022,rows,lineitem,0.5,1,mut_no_mask,0,1,0,0,
303,22,fz022,rows,lineitem,0.5,1,mut_drop_tenant,0,0,196,98,
303,22,fz022,rows,lineitem,0.5,1,mut_drop_purpose,0,1,0,0,
303,22,fz022,rows,lineitem,0.5,1,mut_drop_clearance,0,1,0,0,
303,22,fz022,rows,lineitem,0.5,1,mut_drop_region,0,1,0,0,
303,22,fz022,rows,lineitem,0.5,1,mut_drop_cross_guard,0,1,0,0,
303,22,fz022,rows,lineitem,0.5,1,mut_drop_acl,0,1,0,0,
303,22,fz022,rows,lineitem,0.5,1,mut_no_group_guard,0,1,0,0,
303,23,fz023,rows,lineitem+products+orders,0.25,3,post_join_filter,1,1,0,0,
303,23,fz023,rows,lineitem+products+orders,0.25,3,view_barrier,1,1,0,0,
303,23,fz023,rows,lineitem+products+orders,0.25,3,predicate_injection,1,1,0,0,
303,23,fz023,rows,lineitem+products+orders,0.25,3,pcqv_forced,1,1,0,0,
303,23,fz023,rows,lineitem+products+orders,0.25,3,pcqv,1,1,0,0,
303,23,fz023,rows,lineitem+products+orders,0.25,3,oracle_order,1,1,0,0,
303,23,fz023,rows,lineitem+products+orders,0.25,3,unsafe_late_aggregate,0,1,0,0,
303,23,fz023,rows,lineitem+products+orders,0.25,3,mut_no_mask,0,1,0,0,
303,23,fz023,rows,lineitem+products+orders,0.25,3,mut_drop_tenant,0,0,328,164,
303,23,fz023,rows,lineitem+products+orders,0.25,3,mut_drop_purpose,0,0,308,154,
303,23,fz023,rows,lineitem+products+orders,0.25,3,mut_drop_clearance,0,0,154,77,
303,23,fz023,rows,lineitem+products+orders,0.25,3,mut_drop_region,0,1,0,0,
303,23,fz023,rows,lineitem+products+orders,0.25,3,mut_drop_cross_guard,0,1,0,0,
303,23,fz023,rows,lineitem+products+orders,0.25,3,mut_drop_acl,0,1,0,0,
303,23,fz023,rows,lineitem+products+orders,0.25,3,mut_no_group_guard,0,1,0,0,
303,24,fz024,rows,orders,0.1,3,post_join_filter,1,1,0,0,
303,24,fz024,rows,orders,0.1,3,view_barrier,1,1,0,0,
303,24,fz024,rows,orders,0.1,3,predicate_injection,1,1,0,0,
303,24,fz024,rows,orders,0.1,3,pcqv_forced,1,1,0,0,
303,24,fz024,rows,orders,0.1,3,pcqv,1,1,0,0,
303,24,fz024,rows,orders,0.1,3,oracle_order,1,1,0,0,
303,24,fz024,rows,orders,0.1,3,unsafe_late_aggregate,0,1,0,0,
303,24,fz024,rows,orders,0.1,3,mut_no_mask,0,1,0,0,
303,24,fz024,rows,orders,0.1,3,mut_drop_tenant,0,0,258,174,
303,24,fz024,rows,orders,0.1,3,mut_drop_purpose,0,0,208,149,
303,24,fz024,rows,orders,0.1,3,mut_drop_clearance,0,1,0,0,
303,24,fz024,rows,orders,0.1,3,mut_drop_region,0,1,0,0,
303,24,fz024,rows,orders,0.1,3,mut_drop_cross_guard,0,1,0,0,
303,24,fz024,rows,orders,0.1,3,mut_drop_acl,0,1,0,0,
303,24,fz024,rows,orders,0.1,3,mut_no_group_guard,0,1,0,0,
303,25,fz025,aggregate,lineitem+orders,0.025,1,post_join_filter,1,1,0,0,
303,25,fz025,aggregate,lineitem+orders,0.025,1,view_barrier,1,1,0,0,
303,25,fz025,aggregate,lineitem+orders,0.025,1,predicate_injection,1,1,0,0,
303,25,fz025,aggregate,lineitem+orders,0.025,1,pcqv_forced,1,1,0,0,
303,25,fz025,aggregate,lineitem+orders,0.025,1,pcqv,1,1,0,0,
303,25,fz025,aggregate,lineitem+orders,0.025,1,oracle_order,1,1,0,0,
303,25,fz025,aggregate,lineitem+orders,0.025,1,unsafe_late_aggregate,0,0,39,39,
303,25,fz025,aggregate,lineitem+orders,0.025,1,mut_no_mask,0,1,0,0,
303,25,fz025,aggregate,lineitem+orders,0.025,1,mut_drop_tenant,0,0,39,39,
303,25,fz025,aggregate,lineitem+orders,0.025,1,mut_drop_purpose,0,1,0,0,
303,25,fz025,aggregate,lineitem+orders,0.025,1,mut_drop_clearance,0,1,0,0,
303,25,fz025,aggregate,lineitem+orders,0.025,1,mut_drop_region,0,1,0,0,
303,25,fz025,aggregate,lineitem+orders,0.025,1,mut_drop_cross_guard,0,1,0,0,
303,25,fz025,aggregate,lineitem+orders,0.025,1,mut_drop_acl,0,1,0,0,
303,25,fz025,aggregate,lineitem+orders,0.025,1,mut_no_group_guard,0,1,0,0,
303,26,fz026,aggregate,products+lineitem,0.5,5,post_join_filter,1,1,0,0,
303,26,fz026,aggregate,products+lineitem,0.5,5,view_barrier,1,1,0,0,
303,26,fz026,aggregate,products+lineitem,0.5,5,predicate_injection,1,1,0,0,
303,26,fz026,aggregate,products+lineitem,0.5,5,pcqv_forced,1,1,0,0,
303,26,fz026,aggregate,products+lineitem,0.5,5,pcqv,1,1,0,0,
303,26,fz026,aggregate,products+lineitem,0.5,5,oracle_order,1,1,0,0,
303,26,fz026,aggregate,products+lineitem,0.5,5,unsafe_late_aggregate,0,0,89,52,
303,26,fz026,aggregate,products+lineitem,0.5,5,mut_no_mask,0,1,0,0,
303,26,fz026,aggregate,products+lineitem,0.5,5,mut_drop_tenant,0,0,73,40,
303,26,fz026,aggregate,products+lineitem,0.5,5,mut_drop_purpose,0,1,0,0,
303,26,fz026,aggregate,products+lineitem,0.5,5,mut_drop_clearance,0,0,5,5,
303,26,fz026,aggregate,products+lineitem,0.5,5,mut_drop_region,0,1,0,0,
303,26,fz026,aggregate,products+lineitem,0.5,5,mut_drop_cross_guard,0,0,74,37,
303,26,fz026,aggregate,products+lineitem,0.5,5,mut_drop_acl,0,1,0,0,
303,26,fz026,aggregate,products+lineitem,0.5,5,mut_no_group_guard,0,1,0,0,
303,27,fz027,aggregate,tickets+customers,0.1,3,post_join_filter,1,1,0,0,
303,27,fz027,aggregate,tickets+customers,0.1,3,view_barrier,1,1,0,0,
303,27,fz027,aggregate,tickets+customers,0.1,3,predicate_injection,1,1,0,0,
303,27,fz027,aggregate,tickets+customers,0.1,3,pcqv_forced,1,1,0,0,
303,27,fz027,aggregate,tickets+customers,0.1,3,pcqv,1,1,0,0,
303,27,fz027,aggregate,tickets+customers,0.1,3,oracle_order,1,1,0,0,
303,27,fz027,aggregate,tickets+customers,0.1,3,unsafe_late_aggregate,0,0,10,5,
303,27,fz027,aggregate,tickets+customers,0.1,3,mut_no_mask,0,1,0,0,
303,27,fz027,aggregate,tickets+customers,0.1,3,mut_drop_tenant,0,0,10,5,
303,27,fz027,aggregate,tickets+customers,0.1,3,mut_drop_purpose,0,0,8,4,
303,27,fz027,aggregate,tickets+customers,0.1,3,mut_drop_clearance,0,0,2,1,
303,27,fz027,aggregate,tickets+customers,0.1,3,mut_drop_region,0,0,10,5,
303,27,fz027,aggregate,tickets+customers,0.1,3,mut_drop_cross_guard,0,1,0,0,
303,27,fz027,aggregate,tickets+customers,0.1,3,mut_drop_acl,0,1,0,0,
303,27,fz027,aggregate,tickets+customers,0.1,3,mut_no_group_guard,0,1,0,0,
303,28,fz028,aggregate,products+lineitem,0.25,1,post_join_filter,1,1,0,0,
303,28,fz028,aggregate,products+lineitem,0.25,1,view_barrier,1,1,0,0,
303,28,fz028,aggregate,products+lineitem,0.25,1,predicate_injection,1,1,0,0,
303,28,fz028,aggregate,products+lineitem,0.25,1,pcqv_forced,1,1,0,0,
303,28,fz028,aggregate,products+lineitem,0.25,1,pcqv,1,1,0,0,
303,28,fz028,aggregate,products+lineitem,0.25,1,oracle_order,1,1,0,0,
303,28,fz028,aggregate,products+lineitem,0.25,1,unsafe_late_aggregate,0,0,10,5,
303,28,fz028,aggregate,products+lineitem,0.25,1,mut_no_mask,0,1,0,0,
303,28,fz028,aggregate,products+lineitem,0.25,1,mut_drop_tenant,0,0,10,5,
303,28,fz028,aggregate,products+lineitem,0.25,1,mut_drop_purpose,0,1,0,0,
303,28,fz028,aggregate,products+lineitem,0.25,1,mut_drop_clearance,0,1,0,0,
303,28,fz028,aggregate,products+lineitem,0.25,1,mut_drop_region,0,1,0,0,
303,28,fz028,aggregate,products+lineitem,0.25,1,mut_drop_cross_guard,0,1,0,0,
303,28,fz028,aggregate,products+lineitem,0.25,1,mut_drop_acl,0,1,0,0,
303,28,fz028,aggregate,products+lineitem,0.25,1,mut_no_group_guard,0,1,0,0,
303,29,fz029,rows,tickets,0.1,4,post_join_filter,1,1,0,0,
303,29,fz029,rows,tickets,0.1,4,view_barrier,1,1,0,0,
303,29,fz029,rows,tickets,0.1,4,predicate_injection,1,1,0,0,
303,29,fz029,rows,tickets,0.1,4,pcqv_forced,1,1,0,0,
303,29,fz029,rows,tickets,0.1,4,pcqv,1,1,0,0,
303,29,fz029,rows,tickets,0.1,4,oracle_order,1,1,0,0,
303,29,fz029,rows,tickets,0.1,4,unsafe_late_aggregate,0,1,0,0,
303,29,fz029,rows,tickets,0.1,4,mut_no_mask,0,1,0,0,
303,29,fz029,rows,tickets,0.1,4,mut_drop_tenant,0,0,250,181,
303,29,fz029,rows,tickets,0.1,4,mut_drop_purpose,0,0,44,44,
303,29,fz029,rows,tickets,0.1,4,mut_drop_clearance,0,1,0,0,
303,29,fz029,rows,tickets,0.1,4,mut_drop_region,0,1,0,0,
303,29,fz029,rows,tickets,0.1,4,mut_drop_cross_guard,0,1,0,0,
303,29,fz029,rows,tickets,0.1,4,mut_drop_acl,0,1,0,0,
303,29,fz029,rows,tickets,0.1,4,mut_no_group_guard,0,1,0,0,
303,30,fz030,rows,tickets+customers,0.1,6,post_join_filter,1,1,0,0,
303,30,fz030,rows,tickets+customers,0.1,6,view_barrier,1,1,0,0,
303,30,fz030,rows,tickets+customers,0.1,6,predicate_injection,1,1,0,0,
303,30,fz030,rows,tickets+customers,0.1,6,pcqv_forced,1,1,0,0,
303,30,fz030,rows,tickets+customers,0.1,6,pcqv,1,1,0,0,
303,30,fz030,rows,tickets+customers,0.1,6,oracle_order,1,1,0,0,
303,30,fz030,rows,tickets+customers,0.1,6,unsafe_late_aggregate,0,1,0,0,
303,30,fz030,rows,tickets+customers,0.1,6,mut_no_mask,0,0,60,30,
303,30,fz030,rows,tickets+customers,0.1,6,mut_drop_tenant,0,0,198,184,
303,30,fz030,rows,tickets+customers,0.1,6,mut_drop_purpose,0,0,13,13,
303,30,fz030,rows,tickets+customers,0.1,6,mut_drop_clearance,0,0,4,4,
303,30,fz030,rows,tickets+customers,0.1,6,mut_drop_region,0,1,0,0,
303,30,fz030,rows,tickets+customers,0.1,6,mut_drop_cross_guard,0,1,0,0,
303,30,fz030,rows,tickets+customers,0.1,6,mut_drop_acl,0,0,77,77,
303,30,fz030,rows,tickets+customers,0.1,6,mut_no_group_guard,0,1,0,0,
303,31,fz031,rows,tickets,0.025,3,post_join_filter,1,1,0,0,
303,31,fz031,rows,tickets,0.025,3,view_barrier,1,1,0,0,
303,31,fz031,rows,tickets,0.025,3,predicate_injection,1,1,0,0,
303,31,fz031,rows,tickets,0.025,3,pcqv_forced,1,1,0,0,
303,31,fz031,rows,tickets,0.025,3,pcqv,1,1,0,0,
303,31,fz031,rows,tickets,0.025,3,oracle_order,1,1,0,0,
303,31,fz031,rows,tickets,0.025,3,unsafe_late_aggregate,0,1,0,0,
303,31,fz031,rows,tickets,0.025,3,mut_no_mask,0,1,0,0,
303,31,fz031,rows,tickets,0.025,3,mut_drop_tenant,0,0,231,193,
303,31,fz031,rows,tickets,0.025,3,mut_drop_purpose,0,0,4,4,
303,31,fz031,rows,tickets,0.025,3,mut_drop_clearance,0,1,0,0,
303,31,fz031,rows,tickets,0.025,3,mut_drop_region,0,1,0,0,
303,31,fz031,rows,tickets,0.025,3,mut_drop_cross_guard,0,1,0,0,
303,31,fz031,rows,tickets,0.025,3,mut_drop_acl,0,1,0,0,
303,31,fz031,rows,tickets,0.025,3,mut_no_group_guard,0,1,0,0,
303,32,fz032,aggregate,customers+orders+lineitem,0.5,6,post_join_filter,1,1,0,0,
